textDisplay,likeCount,authorDisplayName,authorChannelUrl,authorChannelId,publishedAt,updatedAt
"Suele pasar en muchos países del mundo, inclusive hay investigaciones de fácil acceso dónde se trata el tema, especialmente en Estados Unidos. En Europa, como el caso británico, suele ocurrir exactamente de la misma manera.<br>En Chile, se viene hablando hace muchos años lo mismo. Existen investigaciones recientes cómo un gobierno hace un tiempo atrás, en donde solo se eligió a ministros que venían de los 7 colegios más exclusivos de Santiago (porque en región ni siquiera es tomado en cuenta). Fue catalogado como el &quot;gobierno de excelencia&quot;.<br>No he leído el libro, pero supongo que es obvio el foco de investigación y las conclusiones finales. Bordieu lo trabajó hace muchos años. Eso sí, sería interesante investigar que esa reproducción de clase puede mutar en otras, o sea, que el ente hegemónico de clase puede invertirse. Eso en Chile, está pasando. La elite chilena ha decaído intelectualmente y muchos de los hijos tiende a adquirir capitales de lugares vulnerables, mediante la tecnología y el acceso virtual. Quienes van en ascenso social en Chile suelen ser los pequeños burgueses, actualmente gobierno, que van a pasos agigantados, tanto capital humano y cultural, sin embargo, aún no pueden competir en capital económico con la elite.<br>Habría que hacer una investigación si esa hegemonía está en disputa, cómo se posiciona el rol de las clases populares <del>especialmente delictiva y vulnerable</del> y cómo condiciona a los hijos de la elite, entre esos, porque quienes crían a esos niños son &quot;nanas&quot; (asesora del hogar), no es menor su influencia.",0,@sebastian8607,http://www.youtube.com/@sebastian8607,UCnQZF_4MKAO5QCKKQfb6G4g,2024-09-30T16:42:47Z,2024-09-30T16:42:47Z
"Me gusta mucho éste programa cultural, muchos éxitos",0,@mercedesquispe1796,http://www.youtube.com/@mercedesquispe1796,UCEoV314NREDIf3IJ04RhgfQ,2024-09-07T09:38:43Z,2024-09-07T09:38:43Z
"Yo vivo en España desde los 18años, ahora 57años. Y me fui porque yo quería estudiar en la universidad y en Peru no se podía por la desigualdad tan grande que existe. Y no tengo nostalgia por volver por la delincuencia y criminalidad y nunca me acostumbraria a vivir así.",0,@mercedesquispe1796,http://www.youtube.com/@mercedesquispe1796,UCEoV314NREDIf3IJ04RhgfQ,2024-09-07T09:36:57Z,2024-09-07T09:36:57Z
El tema me recuerda al libro La Tiranía del Mérito de Michael Sandel.,0,@1000palabras-jufroi,http://www.youtube.com/@1000palabras-jufroi,UCh5U5uClp9sT22uEJl-A5iw,2024-09-06T23:22:18Z,2024-09-06T23:22:18Z
"Pensé que eso solo lo vería cuando estudiaba la PUCP, pero hace poco salí con un hombre de casi 40 años y, en nuestra primera cita, una de las primeras cosas que me dijo de él era de qué colegio era",0,@anonimx8831,http://www.youtube.com/@anonimx8831,UCkbc1ELEHqy13TITyO8K9Yw,2024-09-06T01:46:46Z,2024-09-06T01:46:46Z
"De que colegio eres, destila racismo. Eso que es tabu. El Peru es racista <br>Todos quisieran estudiar en colegios bonitos de la molina , pero eso no excreal. Aunque tengas plata te excluyen por otros motivos raciales, de cultura , si tu puel no es blanca o si tienes rasgos ndinos y no tienes el pelo rubio",0,@Nina-kx6sj,http://www.youtube.com/@Nina-kx6sj,UCi0Rm1mOeLnm2q88BbLNHBQ,2024-09-04T12:04:47Z,2024-09-04T12:04:47Z
13:2 hije? 😂,0,@districtmediaproductions6177,http://www.youtube.com/@districtmediaproductions6177,UCP93mMfEBw_sq3NV4ocnbzA,2024-09-04T00:09:56Z,2024-09-04T00:09:56Z
De donde vienes y a donde has llegado...ahi esta el detalle.,0,@marcoschocano5988,http://www.youtube.com/@marcoschocano5988,UCbprxA4GS1rsA8iLBDQGxlQ,2024-09-03T20:24:38Z,2024-09-03T20:24:38Z
En Inglaterra la mayoria de Primeros Ministros ha estudiado en Eton College.,0,@roxanamariacatternunez3261,http://www.youtube.com/@roxanamariacatternunez3261,UCn1PvWTm0e_y___DYFKJXCw,2024-09-02T00:35:47Z,2024-09-02T00:35:47Z
Jajaja el IEP ....dónde la argolla no existe jajaja,0,@marcosdanielvidalon5885,http://www.youtube.com/@marcosdanielvidalon5885,UCUvCFxN3_Z4HBzI0FgT3Osg,2024-08-31T22:05:23Z,2024-08-31T22:05:23Z
La cultura del &quot; un poco para...&quot; A la cultura de &quot; es como....&quot;,0,@marcosdanielvidalon5885,http://www.youtube.com/@marcosdanielvidalon5885,UCUvCFxN3_Z4HBzI0FgT3Osg,2024-08-31T22:04:51Z,2024-08-31T22:04:51Z
Dicen que la gente del mismo colegio o universidad se prefiere entre ellos....es lógico..si yo sé que alguien viene del mismo colegio o universidad y que está es de calidad es normal que te prefieran a algo que no conoces,0,@marcosdanielvidalon5885,http://www.youtube.com/@marcosdanielvidalon5885,UCUvCFxN3_Z4HBzI0FgT3Osg,2024-08-31T22:04:08Z,2024-08-31T22:04:08Z
La meritocracia es la regla pero como en todo lado existe excepciónes,0,@marcosdanielvidalon5885,http://www.youtube.com/@marcosdanielvidalon5885,UCUvCFxN3_Z4HBzI0FgT3Osg,2024-08-31T20:25:03Z,2024-08-31T20:25:03Z
"Eso de que la formación académica no importa es la típica mentira caviar...dígame si los hijos de Susana Villarán ,sagasti, Marisol Pérez Tello etc etc etc estudiaron en el Guadalupe o Alfonso Ugarte u otra unidad escolar....esos tipos no saben ni donde quedan esos colegios....",0,@marcosdanielvidalon5885,http://www.youtube.com/@marcosdanielvidalon5885,UCUvCFxN3_Z4HBzI0FgT3Osg,2024-08-31T20:04:09Z,2024-08-31T20:04:09Z
Este programa no es para mí ni para 30 millones de peruanos. No estamos en esa élite de personas.,0,@elizabethyanac3455,http://www.youtube.com/@elizabethyanac3455,UCwI2grsvoQqCv-0ZDRDcmmg,2024-08-31T18:22:32Z,2024-08-31T18:22:32Z
"De que colegio eres?, una historia de la mediocridad en el Peru. Nuevo titulo 🧐",0,@TheCarlosbros,http://www.youtube.com/@TheCarlosbros,UCb8RMZ1EOZ5exQbP1HiF2tQ,2024-08-31T07:34:45Z,2024-08-31T07:35:38Z
"Hije? Por favor que el libro no esté escrito así, quería leerlo.",0,@danielsantisteban,http://www.youtube.com/@danielsantisteban,UCGStdx4rP2lEeNdI4Ti9nog,2024-08-31T06:50:42Z,2024-08-31T06:50:42Z
"Hije? Por favor que el libro no esté escrito así, quería leerlo.",0,@danielsantisteban,http://www.youtube.com/@danielsantisteban,UCGStdx4rP2lEeNdI4Ti9nog,2024-08-31T06:24:39Z,2024-08-31T06:24:39Z
Www,0,@norasotorodriguez586,http://www.youtube.com/@norasotorodriguez586,UCI_LOuCSHBQLQ9BUOwhv7vg,2024-08-30T18:11:07Z,2024-08-30T18:11:07Z
"Yo estudie en un Colegio muy sencillo,no me sobra el dinero, tengo lo suficiente, sin embargo siempre supe lo q significa el respeto hacia los demas, donde esté, y el esfurzo por abrirme camino en este mundo lo aprendi de mis padres, gente provinciana,con mucha garra y me siento orgullosa por ello, tendria mucho por decir, ahora me pronuncio en contra de esa forma de etiquetar a la gente de común y silvestre, conosco personas muy sencillas pero con un gran corazón, siemore listos para ayudar.",1,@norasotorodriguez586,http://www.youtube.com/@norasotorodriguez586,UCI_LOuCSHBQLQ9BUOwhv7vg,2024-08-30T18:09:37Z,2024-08-30T18:09:37Z
A mí me preguntaban eso cuando ingresé a la PUCP y yo les respondía: ¿Conoces el Rímac? Y me decían: NO. Entonces no conocerás mi colegio. JAJA,0,@ishalaisha,http://www.youtube.com/@ishalaisha,UCzTD5mjNJKHlAckYMhKLuog,2024-08-28T16:20:15Z,2024-08-28T16:20:15Z
La experiencia me dice que un gran porcentaje de chicos bien formados y en mucha casos intelectuales que gustaron del fútbol simpatizan o son hinchas del club Sporting Cristal. <br>Y en nuestro país por eso este club tiene menos hínchaje. Pero va creciendo.,0,@rafielmesaias,http://www.youtube.com/@rafielmesaias,UC8FV3BxJb4RB6yOdYuyw27g,2024-08-28T14:17:41Z,2024-08-28T14:17:41Z
"Y quien puede juzgar a padres que buscan darle las mejores oportunidades a sus hijos???, seamos padres de pocos o grandes recursos TODOS  los buenos padres lo buscamos.",0,@alejandronunez546,http://www.youtube.com/@alejandronunez546,UCzqfSHQUABStDfTDJpR6vJw,2024-08-24T13:01:31Z,2024-08-24T13:01:31Z
"En verdad si importa, al menos en Chile el nivel de exigencia, habitos de estudio y contenidos es muuuuuuuy diferente entre la educacion publica y privada.",0,@alejandronunez546,http://www.youtube.com/@alejandronunez546,UCzqfSHQUABStDfTDJpR6vJw,2024-08-24T12:47:23Z,2024-08-24T12:47:23Z
No. Son solo titeres de los ingleses.,0,@edgardoplasencia511,http://www.youtube.com/@edgardoplasencia511,UC7idoyB4cwC0slC_lagFC4g,2024-08-22T12:54:36Z,2024-08-22T12:54:36Z
"Estudié en un colegio de San Isidro, mi barrio, y eso ha sido una gran ventaja en todas las etapas de mi vida, desde la infancia hasta hoy. Mis hijos también asistieron a un colegio en San Isidro. Cuando sus compañeros venían a nuestra casa, por ejemplo, para jugar PlayStation, todos pasaban por mi escritorio para saludar. Si les preparaba algo de comer, ellos siempre lavaban sus platos y agradecían antes de irse. Al retirarse, nuevamente pasaban por mi escritorio para despedirse y dar las gracias por las atenciones. <br>Años después, tras mi separación de la madre de mis hijos, ella decidió ahorrar parte de la pensión que le correspondía y colocó al hijo menor en un colegio alejado, que costaba una sexta parte de lo que costaba el de San Isidro. En una ocasión, cuando los nuevos amigos de mi hijo menor vinieron a casa, ninguno se acercó a saludarme. Les ofrecí comida, pero ninguno lavó su plato. Solo un par se despidieron y agradecieron, pero la mayoría se fueron sin decir nada. En ese momento, me di cuenta de la gran diferencia en la educación y el nivel socioeconómico en el que se mueven algunas personas, una diferencia que no solo depende del colegio, sino también del entorno familiar.<br>Otro punto interesante que escuché en esta entrevista fue sobre los estudios en el extranjero. Es cierto que muchos de los que vivimos en la burbuja de San Isidro hemos tenido la oportunidad de estudiar en instituciones de alto nivel en el extranjero. En mi caso, estudié en Alemania y en Estados Unidos. Sin embargo, la mayoría de las personas de mi entorno regresamos a nuestro país, lo cual contrasta con lo que se menciona aquí, donde se sugiere lo contrario. La inmigración es, en gran parte, un fenómeno socioeconómico. Regresamos porque estamos acostumbrados a un buen nivel de vida, a diferencia de muchos que no desean regresar nunca, pues no quieren volver al Perú a vivir en condiciones inseguras. Prefieren quedarse en el extranjero, aunque ello implique vivir con nostalgia. Este es un tema largo para discutir y debatir. Saludos.",28,@CesarPeredo,http://www.youtube.com/@CesarPeredo,UCqpMZYz8PqGu1ZFpab5hI8A,2024-08-19T03:29:31Z,2024-08-19T03:29:58Z
"Los padres y madres si piensan en eso, sobre todo las personas que clase media o alta emergente, o que ya tienen ese roce social y quieren que sus hijos lo mantengan.",0,@ransafn,http://www.youtube.com/@ransafn,UCoUqVLYaf1fxrxg6QopuS5w,2024-08-17T12:42:49Z,2024-08-17T12:42:49Z
Pregunta tipica,0,@luisarenas7550,http://www.youtube.com/@luisarenas7550,UCxxybwbBZZs_zBk8EMWlRcw,2024-08-16T06:39:52Z,2024-08-16T06:39:52Z
"El hermano de mi novio fue un periodista reconocido en la tele, el y sus amigos eran de un colegio caro en Lima pero nunca le fue fácil conseguir trabajo, ahora a los casi 50 años están todos desempleados, entonces el colegio realmente importa? Su hija está en ese mismo colegio, no se lleva bien con las niñas que en serio son ricas y la excluyeron, osea dentro de ese círculo también se excluyen, no románticen el ser de tal o cual colegio, al parecer se más que el autor😂 Cuando estudie en la PUCP solo había un círculo cerrado de chicos de un colegio caro en Lima y no se juntaban con nadie más, pero un amigo que conocí en letras intento incluirme en ese grupo a pesar de que yo era conera pero era porque nuestras ideas eran parecidas, éramos los únicos de izquierda en ese grupo, considero que la apariencia ayuda mucho para integrarte a ese grupo. Actualmente convivo con esas personas y yo soy de un colegio Trilce de cono, osea todo raro 😂 Algo que debo decir es que ser original, tener ideas propias y defenderla, no ser sobon con las élites te da personalidad que tarde o temprano es apreciada, tengan estilo propio sean ustedes mismos, aunque sean de cono sean inteligentes, estudien, dominen todo y brillarán en cualquier sector social.",7,@ceci_lux,http://www.youtube.com/@ceci_lux,UCTwLq8fHZaL8vEkrgRGQJuw,2024-08-14T14:51:13Z,2024-08-14T14:59:11Z
